"X1" "X2" "cl" "nbases" "wilks.lambda" ".sample"
-0.334499686962883 -1.6160822969398 "2" 80 0.000332531294627423 1
-0.0641512869286151 -1.91464517750935 "2" 80 0.000332531294627423 1
-0.360817864843086 -2.05761483116096 "2" 80 0.000332531294627423 1
1.41193327670318 0.745809778375584 "1" 80 0.000332531294627423 1
1.52262097531643 0.989632868903868 "1" 80 0.000332531294627423 1
-1.36987644721997 0.720472528218993 "3" 80 0.000332531294627423 1
-0.955067596861533 0.916658460723007 "3" 80 0.000332531294627423 1
1.45717911157754 0.823898549204149 "1" 80 0.000332531294627423 1
1.36341523455681 1.18985752997385 "1" 80 0.000332531294627423 1
-1.24270535921407 0.864546788448153 "3" 80 0.000332531294627423 1
-1.26844847186224 0.840802900336753 "3" 80 0.000332531294627423 1
1.41450032118712 1.0369349197948 "1" 80 0.000332531294627423 1
-0.47816896152588 -1.65842197255296 "2" 80 0.000332531294627423 1
1.4236196819299 1.1192869557076 "1" 80 0.000332531294627423 1
1.29354159471426 1.00482493722544 "1" 80 0.000332531294627423 1
-0.261414383047817 -1.72473115228331 "2" 80 0.000332531294627423 1
1.450219341634 1.00768987024735 "1" 80 0.000332531294627423 1
-1.23265102164807 0.9598795204536 "3" 80 0.000332531294627423 1
0.337523776545021 -1.68450821415362 "2" 80 0.000332531294627423 1
-1.38249101135711 0.430916494155492 "3" 80 0.000332531294627423 1
0.0293750026875879 -1.82729782212663 "2" 80 0.000332531294627423 1
1.2676620292728 0.778133103300902 "1" 80 0.000332531294627423 1
-1.1284090069217 1.01640357572411 "3" 80 0.000332531294627423 1
-0.110569966273345 -1.81737341917713 "2" 80 0.000332531294627423 1
1.50953008435986 1.00697612312996 "1" 80 0.000332531294627423 1
-1.17043661432584 0.798752121962697 "3" 80 0.000332531294627423 1
-0.270836889949349 -1.67205337846499 "2" 80 0.000332531294627423 1
-0.914571409752739 0.946992732170506 "3" 80 0.000332531294627423 1
-1.61845831222635 0.7892632066315 "3" 80 0.000332531294627423 1
-0.317546139563902 -2.01500470031958 "2" 80 0.000332531294627423 1
0.191975731379999 -1.96396162174909 "3" 102 0.000382154392140533 2
0.393390042822833 -1.84355227549712 "3" 102 0.000382154392140533 2
1.14586513604442 0.429927063279892 "2" 102 0.000382154392140533 2
1.74183021705084 0.365247454651796 "2" 102 0.000382154392140533 2
-0.160647317252787 -2.16574071460116 "3" 102 0.000382154392140533 2
0.0818467884374728 -1.85568960209901 "3" 102 0.000382154392140533 2
0.806386022865294 -1.84847466407686 "3" 102 0.000382154392140533 2
1.69835060452293 0.748335322249662 "2" 102 0.000382154392140533 2
-0.358430432703996 -2.10405042316299 "3" 102 0.000382154392140533 2
-1.27453325073166 1.5507021163486 "1" 102 0.000382154392140533 2
1.79994210172669 0.631894912038064 "2" 102 0.000382154392140533 2
-0.274045220323342 -2.19177028086599 "3" 102 0.000382154392140533 2
1.60935540311618 0.754937640707364 "2" 102 0.000382154392140533 2
-1.65838099170438 1.46939670615806 "1" 102 0.000382154392140533 2
1.40044223512323 0.49941637903351 "2" 102 0.000382154392140533 2
-1.29730650280109 1.33840711800346 "1" 102 0.000382154392140533 2
-1.57238220383393 1.30006002693988 "1" 102 0.000382154392140533 2
-1.52391816973833 1.57698937863308 "1" 102 0.000382154392140533 2
-0.00474671907184337 -1.69542536793886 "3" 102 0.000382154392140533 2
1.45292299976562 0.663932220648617 "2" 102 0.000382154392140533 2
-0.432459086342066 -2.10595004498017 "3" 102 0.000382154392140533 2
1.15744312357784 0.323047122516765 "2" 102 0.000382154392140533 2
-1.40686014210236 1.44949130141641 "1" 102 0.000382154392140533 2
-1.57284854824333 1.27516911577687 "1" 102 0.000382154392140533 2
-1.27077446365154 1.63609711581025 "1" 102 0.000382154392140533 2
1.31569877326421 0.643893436693305 "2" 102 0.000382154392140533 2
1.47511521517472 0.779270044077929 "2" 102 0.000382154392140533 2
-1.72695558757353 1.25659729983523 "1" 102 0.000382154392140533 2
0.116124836255176 -2.04115126139388 "3" 102 0.000382154392140533 2
-1.85240059505325 1.12295448154637 "1" 102 0.000382154392140533 2
1.47835226106702 0.441512416696339 "1" 123 0.000423561194159283 3
-0.93748392595761 1.00478109629618 "3" 123 0.000423561194159283 3
-0.970219079252188 -1.38090955002879 "2" 123 0.000423561194159283 3
1.4952120917757 0.43125344779299 "1" 123 0.000423561194159283 3
1.67750137767016 0.314678565512477 "1" 123 0.000423561194159283 3
-0.967734935095011 0.939751064700442 "3" 123 0.000423561194159283 3
-0.921357196395426 0.778460596964426 "3" 123 0.000423561194159283 3
-0.794804414809493 0.936567501019276 "3" 123 0.000423561194159283 3
1.78199239074272 0.742664116969174 "1" 123 0.000423561194159283 3
-1.00630110178863 1.1066666157981 "3" 123 0.000423561194159283 3
1.91676882224469 0.479395961723948 "1" 123 0.000423561194159283 3
-0.792315111927258 -1.53479067533227 "2" 123 0.000423561194159283 3
1.76225900961275 0.876666532324142 "1" 123 0.000423561194159283 3
-0.84740869126181 0.919200591169241 "3" 123 0.000423561194159283 3
-1.01118985341855 -1.24036979132482 "2" 123 0.000423561194159283 3
1.47138713926271 0.271750771453436 "1" 123 0.000423561194159283 3
-0.910963006343596 1.20679015270254 "3" 123 0.000423561194159283 3
-1.07812454269291 0.997213965596119 "3" 123 0.000423561194159283 3
1.94557322696763 0.403870259106488 "1" 123 0.000423561194159283 3
-0.675326038311778 1.11601751648805 "3" 123 0.000423561194159283 3
-0.789086107805081 -1.43980681697295 "2" 123 0.000423561194159283 3
-0.708175853960177 -1.40036250133901 "2" 123 0.000423561194159283 3
1.62634511547183 0.48875637975225 "1" 123 0.000423561194159283 3
-0.840430006375602 -1.87357399696835 "2" 123 0.000423561194159283 3
-0.635653986420647 -1.73831689508108 "2" 123 0.000423561194159283 3
-0.569526617801935 -1.6349075273109 "2" 123 0.000423561194159283 3
1.55564262634816 0.812314107975277 "1" 123 0.000423561194159283 3
-1.12528426493093 1.16883533187126 "3" 123 0.000423561194159283 3
-0.577984767668959 -1.80411161143698 "2" 123 0.000423561194159283 3
-0.551664558945793 -1.38999762611698 "2" 123 0.000423561194159283 3
-1.558439307147 -0.797230447869004 "3" 86 0.000427152370331424 4
1.29957026404363 -1.38575864841276 "2" 86 0.000427152370331424 4
0.445855776122914 1.76507796674576 "1" 86 0.000427152370331424 4
1.51606618283891 -0.95823483171878 "2" 86 0.000427152370331424 4
0.538364411290042 2.26955575730106 "1" 86 0.000427152370331424 4
0.411984641238293 1.7473971127755 "1" 86 0.000427152370331424 4
1.1297862784862 -0.959096527013221 "2" 86 0.000427152370331424 4
0.167595891793138 1.72169132886343 "1" 86 0.000427152370331424 4
