"LD1" "LD2" "grp" ".sample"
0.96815178772424 4.4994188983511 "F" 1
-0.794041872059508 4.32872338029057 "F" 1
-1.20006986289116 4.32249863787316 "F" 1
-0.6155978846221 4.37422726314362 "F" 1
-1.61962327368678 4.48940600853544 "F" 1
-1.79491999370059 3.83875181392286 "F" 1
-1.31971548709782 1.9429952039265 "F" 1
-1.82715970565878 2.93447316528649 "F" 1
-1.08482745333787 4.25604205147045 "F" 1
1.24550607947281 5.48180369829806 "F" 1
-0.820573511854168 4.53291561429076 "F" 1
-1.18918957419895 3.87445142551258 "F" 1
-2.41518550772325 1.73639213518735 "F" 1
-1.05793049812408 2.62634677056823 "F" 1
-2.52561769917437 -3.80038430092904 "G" 1
-4.51060054175674 -1.44165156501898 "G" 1
-3.81200238885268 -3.9360116510199 "G" 1
-5.57332385600765 -1.74859830802004 "G" 1
-2.95750321550663 -2.43185239297451 "G" 1
-4.38949380008698 -1.75720991751931 "G" 1
-3.56545555969497 -2.2122180240131 "G" 1
-4.19846550284072 -1.41196730532153 "G" 1
-5.11692840678894 -2.03073536620285 "G" 1
-3.94175391503607 -1.80054406310098 "G" 1
-4.74744207619558 -1.39727914287185 "G" 1
-4.43559583999505 -4.1598056516557 "G" 1
3.13839143989768 -1.36489950452686 "Q" 1
1.89620235080925 -0.461071475025823 "Q" 1
2.24057947282991 -2.30970867696218 "Q" 1
3.73526256296963 -2.57102807115243 "Q" 1
1.93455570709702 -3.19219436768895 "Q" 1
3.53771714787117 -2.39516543406272 "Q" 1
1.82545692814802 -3.03297333878573 "Q" 1
2.0328840799013 -2.78245420356465 "Q" 1
3.86387008345834 -3.35137377710697 "Q" 1
4.29296922791032 -4.30837685495504 "Q" 1
1.27279368904812 -2.92676014525351 "Q" 1
1.55979526967708 -2.44003974151432 "Q" 1
1.39019182698633 0.339245015259799 "W" 1
1.59460504749809 0.259235822071857 "W" 1
2.10277452594963 1.16716056022423 "W" 1
3.84618315649528 0.430754785627727 "W" 1
3.48549432687102 0.291770010240429 "W" 1
2.55859090408753 -0.600782811488245 "W" 1
2.92500879738505 -1.13352672434378 "W" 1
4.39634591145153 0.0213374161031945 "W" 1
1.54864394828478 1.98135931399062 "W" 1
4.24106576404966 1.73122262050206 "W" 1
2.12926243854516 1.02823611878424 "W" 1
1.75071495247251 0.509845085617806 "W" 1
5.62347907696967 3.09088802968227 "W" 2
-2.68137069542819 -3.3855085764737 "G" 2
5.69411237838479 1.6170431337878 "W" 2
-3.12004201484455 -3.27406404311726 "G" 2
-2.45302988281531 -4.05550801577919 "G" 2
-1.8304150623653 -4.3874658651284 "G" 2
-4.23103492543876 2.32391208064767 "F" 2
-4.48491615899396 2.50416497140805 "F" 2
-3.55990715966644 3.58771903265991 "F" 2
-2.04924691725228 -0.821228331672982 "G" 2
-4.39439371760817 -2.76650490039449 "G" 2
0.850034240158111 -2.19633142320468 "Q" 2
4.87525455715215 -0.099101889998909 "W" 2
0.406788113109358 -2.81947992029547 "Q" 2
1.48262468409249 -0.942931207861748 "Q" 2
-2.38662721895155 -3.2254902726586 "G" 2
-2.05634972107792 -3.36399904630723 "G" 2
6.55464625196705 0.784747960150306 "W" 2
-2.51842301458451 -2.1996048607102 "G" 2
-3.23450620352679 3.70316984672195 "F" 2
1.65855675371967 -1.1247479634152 "Q" 2
6.45521382669095 2.4657586003761 "W" 2
-1.87845498728001 -3.39072653418254 "G" 2
1.70409383294335 -1.06630925648765 "Q" 2
1.52323964217185 -1.74271993174645 "Q" 2
2.65204880623771 1.54334141856782 "W" 2
2.67955957366467 -0.874852102155308 "Q" 2
-3.32728089325838 3.734471704169 "F" 2
-5.40884884739861 2.31734705643766 "F" 2
-2.80481481198059 4.08396447284558 "F" 2
-5.64604381111762 2.58848678072677 "F" 2
-1.57274235678681 3.46152810347401 "F" 2
-3.15632834855424 2.90634027527523 "F" 2
-2.7469287590803 2.73126891715739 "F" 2
5.41283789587718 2.60590996059048 "W" 2
-3.49146809419124 -2.2584752610808 "G" 2
-3.69904073485503 2.5251462150768 "F" 2
0.756597494919848 -2.29519833260739 "Q" 2
6.08745150301269 0.778685990864926 "W" 2
-3.01245562956679 1.33479609290003 "F" 2
6.32276776527704 1.55035500978185 "W" 2
1.00130790234455 -1.66454554761176 "Q" 2
4.019065294486 2.54687180424229 "W" 2
4.62257015247116 0.145590132674591 "W" 2
4.71882578229618 1.07555044201719 "W" 2
-5.20187740731732 4.00663077786581 "F" 2
3.03182419134044 -2.20563612737246 "Q" 2
1.92172479150259 -0.480677653148974 "Q" 2
-1.86143961322827 -4.69478428760749 "G" 2
2.75336247637944 -4.67779745908253 "Q" 2
0.194688953221272 4.15504692320606 "F" 3
-3.8539383969552 0.290652133442082 "G" 3
-5.64880044512896 -0.132405383171277 "G" 3
1.88113903426732 -3.28833693786114 "W" 3
-4.97179325028011 0.0694980266157331 "G" 3
-0.47033306787852 1.85114164711296 "F" 3
-4.98831191950996 -1.39758588734785 "G" 3
-0.328997025681948 1.34159441494655 "F" 3
0.490201403078141 1.79051825003936 "F" 3
-6.3488542818924 0.112928283141206 "G" 3
3.13204952555492 1.30459223689246 "Q" 3
3.9758912203133 0.754355787189862 "Q" 3
-4.18680000507318 -2.7945581417147 "G" 3
4.15304336678753 0.227843709274149 "Q" 3
0.908145165913219 -3.57672978697823 "W" 3
-4.75358429090393 1.65594310132786 "G" 3
-0.623891242837103 1.99887358815143 "F" 3
5.48577767486768 0.193897724868905 "Q" 3
0.134072486741859 -2.26071117783039 "W" 3
-0.604153240811731 4.74439917162778 "F" 3
1.27994761619379 -3.74172534987067 "W" 3
0.7528189064562 -3.36825979979309 "W" 3
-1.0470364873567 2.25688528773813 "F" 3
-4.9143665576635 -0.0350818313806557 "G" 3
4.52345076828222 1.42201379034291 "Q" 3
-4.39288743826499 -0.352732273355775 "G" 3
0.417863017862959 -4.28950927622301 "W" 3
-0.782114658851963 -2.11093736659771 "W" 3
-3.59042172918309 1.30491781493418 "G" 3
4.8416124345218 0.524182961206942 "Q" 3
-4.08210677929996 -1.41042517310256 "G" 3
0.942043801521873 1.78088384614272 "F" 3
1.64882437611181 -0.995940503874768 "Q" 3
1.63161624388587 -3.49810314287472 "W" 3
4.16978615686434 1.11786718275866 "Q" 3
-0.918109475207198 2.1419432642681 "F" 3
3.76884158194652 -0.653737119832037 "Q" 3
2.40327049678529 1.25445156764139 "Q" 3
-1.81497370103049 1.47055651047716 "F" 3
1.45327725296148 2.71950439166331 "F" 3
-0.201349441402295 -3.82207410028078 "W" 3
1.74974425147676 -3.75972711851306 "W" 3
3.91285054484973 2.38293765922507 "Q" 3
1.74785846395418 2.60877328392194 "F" 3
4.7976023498428 0.944039542602624 "Q" 3
1.54952393059161 -2.80226287998873 "W" 3
-1.37637270207619 2.71782889031409 "F" 3
-0.910565042802508 3.9288343436766 "F" 3
1.39936027914191 -4.78544393646931 "W" 3
-2.53554012390425 0.00938185231027128 "G" 3
-0.273002484811654 3.83114146447835 "Q" 4
-1.77632583462017 0.309788170366991 "F" 4
5.33816175605025 -2.63185392917883 "G" 4
3.8161006314509 -3.20432788422189 "G" 4
3.12369526304014 -1.05072325713731 "G" 4
1.17450561999556 3.36683543413746 "Q" 4
-4.77558470223926 -4.09974464012101 "W" 4
1.56077036287972 2.94096630161804 "Q" 4
-0.972756379829465 1.34567449901733 "F" 4
3.09023338398439 -2.36553038982061 "G" 4
-3.4228035847677 -2.23439066477211 "W" 4
1.15910832013683 3.77202904377018 "Q" 4
1.2895045414675 1.86457278153696 "Q" 4
0.971685141425764 0.0702218062278876 "F" 4
-1.09399952242225 3.03351956069283 "Q" 4
3.85528965736313 -2.41867470236594 "G" 4
-0.193774531705226 2.56340985644348 "Q" 4
-0.570619318193037 3.37112875182532 "F" 4
-0.928208476481902 0.224597751726605 "F" 4
-5.76940609464978 -2.09198403165102 "W" 4
4.22939366724253 -2.81242728505068 "G" 4
0.64486114156799 3.7658682020648 "Q" 4
0.159905699123647 1.39474957880266 "F" 4
-4.86914799291708 -1.97078198850548 "W" 4
-4.65303999830772 -1.26685428192699 "W" 4
-3.49677996448901 -3.27038968336522 "W" 4
1.24337984848829 0.381128876062376 "F" 4
-4.96955129634577 0.203555813250984 "W" 4
4.94155731832555 -0.642589395935324 "G" 4
-6.48161681916133 -1.80625633801868 "W" 4
1.01597955894517 2.03232785963791 "F" 4
4.37547040834194 -2.47874143340683 "G" 4
-2.29677237334476 -1.91718322613981 "W" 4
-2.0884119549362 0.23443250492804 "F" 4
-0.826127667719864 3.79856177926812 "Q" 4
-1.04913032831759 -0.823584259899502 "F" 4
-3.90037300984662 -2.49783709622609 "W" 4
1.57523873236326 4.94160643495904 "Q" 4
5.24001259640394 -1.90171409564451 "G" 4
0.479453792416614 0.330819668205858 "F" 4
4.36051023829941 -2.14835455112334 "G" 4
4.76298740983804 -3.02668714934635 "G" 4
-0.0666873146154806 2.89750485984718 "Q" 4
-4.87503254740016 -1.88882519611088 "W" 4
3.50701103664469 -3.99386324177749 "G" 4
0.852215493458957 2.78667452339865 "Q" 4
1.44778673261055 0.219972950722872 "F" 4
0.0229282778877012 1.1367212772593 "F" 4
-4.83509509082627 -0.0529792426066398 "W" 4
-0.0534993418042114 1.77848821410326 "F" 4
-2.47872893673876 3.89192119949725 "G" 5
-0.339454014516533 1.89300861912347 "G" 5
4.68063518349564 -0.578033109178782 "Q" 5
-0.679729713358808 -1.28395744922584 "F" 5
-1.54366667173728 -0.0126419367873822 "F" 5
5.96620191352522 -0.494891793764856 "Q" 5
-4.40894359400053 -2.93718833815608 "W" 5
-2.83797029809169 -2.28920084709067 "W" 5
6.67109385995874 -1.60855428925754 "Q" 5
-2.51997291477978 -0.982276833772934 "W" 5
-2.05642433069236 3.38833374862212 "G" 5
-0.123939353501276 0.558000966986594 "F" 5
0.928750721564637 0.225596139467139 "F" 5
-0.817211459828753 1.94742421120519 "F" 5
4.39031160150272 0.000883354095528584 "Q" 5
-2.97469222536934 1.80816491524933 "G" 5
-3.35954598942354 -1.66232166239072 "W" 5
-3.41113504924116 -2.64595867698442 "W" 5
4.01515921699031 -1.32686019811382 "Q" 5
-1.37766807851803 0.255030110904682 "F" 5
-2.79601881114516 -2.79749345413885 "W" 5
5.98762400917206 -0.541332201864952 "Q" 5
-2.95683059447402 -3.14500148483382 "W" 5
0.15368767280321 -0.186245216569831 "F" 5
-3.29273187528492 -3.29796244290691 "W" 5
-0.342093719881591 -0.76476943444488 "F" 5
0.65877910441861 -0.957309250612593 "F" 5
-5.07490140084239 -3.49736058316571 "W" 5
3.37441835099002 -1.29690876661427 "Q" 5
-0.961186305178473 3.85542671757635 "G" 5
0.586948876852611 0.603243909219627 "F" 5
0.746754344616435 1.24394324524748 "F" 5
-3.96091931079311 0.192922430560323 "W" 5
-0.0276580798447968 1.52562512232218 "G" 5
-2.30947261755155 2.74983292777154 "G" 5
-2.36494177838506 -3.03889139911796 "W" 5
0.125348027519798 4.00855407888734 "G" 5
-1.80770034047649 2.88916927343982 "G" 5
6.61961972128879 0.928809042719849 "Q" 5
-3.2481198259508 -3.51876546066108 "W" 5
5.43601788001075 -1.26876872476186 "Q" 5
-0.415409891377394 0.235672685779411 "F" 5
4.79260991439154 -3.08639332164715 "Q" 5
-0.959273411121103 1.12572488732304 "F" 5
-2.64346407629453 2.93770968270709 "G" 5
4.43126552502187 -1.08226149695774 "Q" 5
0.705795553657204 2.40421724425978 "G" 5
-1.31345848059858 3.54632985710165 "G" 5
5.08621401010599 0.428022804702568 "Q" 5
-1.95397233888835 1.65778119825137 "F" 5
-0.74786287668112 3.81691213150037 "W" 6
-3.40577798042998 -2.94119209187858 "Q" 6
-4.40482134939282 -3.77352680760549 "Q" 6
6.22833826160169 -0.0926829501047033 "G" 6
4.06230778223915 -1.25875674886815 "G" 6
-4.52792577884164 -4.10159216299019 "Q" 6
5.22356316290431 -1.20899282468131 "G" 6
6.96514606173089 -1.09217601872756 "G" 6
-2.16450102121017 4.83019000956543 "W" 6
-1.49555202310006 -3.31354053282058 "Q" 6
-0.294844651332446 5.50728953789214 "W" 6
-0.299081809434739 3.68185822052015 "W" 6
-4.27447370770215 -2.59690633071059 "Q" 6
-2.80889327777153 -3.5525897267609 "Q" 6
6.54468989321738 -0.536920086464002 "G" 6
-2.61997283882974 1.79649619955862 "F" 6
-1.06613407681768 4.14661242789483 "W" 6
-2.70364558086365 -1.21173731988101 "F" 6
-1.37903752808913 0.247945771485931 "F" 6
-1.31889779602638 0.28540621514601 "F" 6
0.551040085411215 3.53766543066175 "W" 6
0.0885447752143064 0.747616352412883 "F" 6
-1.97035112996262 -0.136082428452529 "F" 6
7.23964795636698 -1.35293938929478 "G" 6
-2.92032463020241 -3.06539511801106 "Q" 6
7.86585954828387 -1.0593846622172 "G" 6
-0.882733084260508 0.67723758427694 "F" 6
5.65549868761796 -1.13177948827245 "G" 6
-4.66533526366534 -2.50889846424236 "Q" 6
6.02328949311241 -1.74935482973732 "G" 6
-0.620079679512937 0.727240111697117 "F" 6
-1.83080732350812 -3.19508863375938 "F" 6
-1.18189435162109 3.30402746089826 "W" 6
-1.37745066432667 3.47569007388168 "W" 6
-2.94799173526172 1.32669804967911 "F" 6
-2.78592109125429 -2.48119663939268 "Q" 6
7.11827007989814 -0.485377184659662 "G" 6
-4.35287922125762 -3.5863225601122 "Q" 6
-1.1349616433705 3.19863321065944 "W" 6
-1.19121878744203 2.85671302605108 "W" 6
5.6718422850171 -1.49848367103734 "G" 6
-0.498941537185847 0.0639712483812291 "F" 6
-1.27016751058489 2.998224320498 "F" 6
-1.21012497501973 4.33701572033887 "W" 6
-5.24702512682307 -0.822560203821043 "Q" 6
-2.56577610716344 -2.90729110991776 "Q" 6
-0.0860425492212636 -0.826033442800791 "F" 6
-0.161281667399984 -0.359491670567422 "F" 6
-2.53988800135029 2.33434806902786 "W" 6
5.71458030430249 -1.05149807423872 "G" 6
-6.00535780190595 0.623871379036057 "W" 7
-0.224874977186146 -5.87626399859866 "F" 7
-0.784388082744931 -2.45847807916572 "F" 7
-1.76952991075549 2.26805007610624 "Q" 7
-2.61577459176547 1.51984191888154 "Q" 7
8.39665971220647 1.30482424890554 "G" 7
-6.81028018262225 0.775294980732671 "W" 7
9.26913897694788 1.08972387704375 "G" 7
-6.69154390262298 -1.51385131639195 "W" 7
-3.71364711139366 2.51423255759894 "Q" 7
0.907103337896844 -2.12389685327176 "F" 7
-1.69146837172206 3.18048510922652 "Q" 7
-6.53824584116655 -0.298460345740147 "W" 7
-0.278548853939383 -2.32276720516968 "F" 7
9.11627074625523 0.679900546272493 "G" 7
-5.82654691660399 0.704948382689258 "W" 7
-2.26573028746724 -3.78792382726062 "F" 7
9.12775259217552 -0.559790527312735 "G" 7
-0.6123300172436 -2.65075231654718 "F" 7
9.25129313567426 1.42126720955699 "G" 7
-5.89753329632143 -0.213990402440321 "W" 7
-1.37277804605748 -2.60734527127381 "F" 7
-6.94497602909589 0.191737716257659 "W" 7
-0.110071393966999 -4.00943868805268 "F" 7
-1.92255136205806 3.19816917523253 "Q" 7
-3.27692134330131 0.464212378428582 "W" 7
9.41643986487755 1.84612649072698 "G" 7
-0.402730095839593 -2.78091712735137 "F" 7
-4.48251655553861 1.15257753088905 "W" 7
8.53102022302105 -0.732223494317 "G" 7
0.738267663869787 -4.25690385648116 "F" 7
-4.41664780717719 2.27789044274807 "Q" 7
-2.59845467751798 -0.362881673349643 "F" 7
-2.9182528554528 0.479598979896726 "Q" 7
9.768386111474 -0.303779221104769 "G" 7
-2.59334296542026 1.81537149504437 "Q" 7
-3.3259873470043 3.30072767592823 "Q" 7
-1.18521186283899 3.40273464120589 "Q" 7
8.47321913088767 0.692744492664118 "G" 7
9.02878643241664 1.11470157695623 "G" 7
-6.67235920612208 0.205784631430854 "W" 7
-1.66416180196245 3.07974512081871 "Q" 7
11.2989270004616 0.653812399642077 "G" 7
10.1442434307982 0.622832895252752 "G" 7
-6.13186886511989 -0.0552412674519662 "W" 7
0.458717774655664 -2.26392018130097 "F" 7
-1.03698505379983 -3.06087184271193 "F" 7
-2.18836528495123 3.63682487403584 "Q" 7
-1.44476381823966 -3.83313246801459 "F" 7
-7.51147961669256 1.85479716009993 "W" 7
-0.784393688827249 1.99893264368156 "Q" 8
-8.17391005427965 0.665012650650541 "F" 8
-0.605458293706867 0.65131541846668 "Q" 8
5.02666648188024 -4.6233255945682 "W" 8
-9.13926659632439 -0.195602835957653 "F" 8
-7.77747936067823 -1.45815562077624 "F" 8
1.41252246077139 0.530656590322099 "Q" 8
-7.36951840951077 -0.860634933629212 "F" 8
5.50538877899533 2.0669247309169 "G" 8
0.24511428105472 3.07498837425609 "Q" 8
-0.910581967530046 0.0918940438489506 "Q" 8
-8.47975235202192 0.906104348328275 "F" 8
7.16032994708484 2.20115251719513 "G" 8
