"LD1" "LD2" "grp" ".sample"
0.950035028214091 -4.7820874139898 "G" 1
-4.43289687870621 0.751419933513302 "F" 1
-3.05676369798075 2.64324683296564 "F" 1
5.22626750674308 1.03211740980306 "W" 1
-4.29809372277947 -0.108235206951785 "F" 1
0.848430946445174 0.982233253786994 "Q" 1
2.40309355595102 0.532347255907648 "Q" 1
0.239417557281893 1.21268250895529 "Q" 1
-4.03399541732968 1.51978393577174 "F" 1
-1.04640251287128 0.0586739627443524 "Q" 1
-0.484472485282387 -2.30985417811741 "G" 1
-0.573233693333527 -4.55659571180066 "G" 1
5.11021898766497 2.16519923986655 "W" 1
-0.287694205799216 -3.30462933436944 "G" 1
-2.47955494555938 1.56846207456482 "F" 1
-0.839331080388088 -3.36343786115307 "G" 1
0.12134578688841 -3.88061825223702 "G" 1
3.8102594563446 -0.653965356132898 "W" 1
-1.87929902024503 2.07539608524836 "F" 1
4.53413977076747 1.20282711384262 "W" 1
4.85116226144369 0.315829861277377 "W" 1
3.89749985653535 2.86627635224693 "W" 1
0.238209292334168 0.565100995523374 "Q" 1
-3.47274234687831 2.00716431521138 "F" 1
3.51703003145374 1.64344073219441 "W" 1
-2.40189253911977 1.73217976240846 "F" 1
0.188516949601983 -1.47563010235559 "G" 1
3.14586561724356 1.22516545408027 "W" 1
-5.16692214069378 1.84712756797735 "F" 1
0.412347359999425 -1.02274325112992 "Q" 1
-2.41373122053438 -3.95271224993708 "G" 1
-1.87516674259727 0.340841655276054 "F" 1
-0.596237856652147 -1.21364149704065 "G" 1
-0.512459778312909 -2.1402000060556 "Q" 1
1.31980489704462 -0.44479107421318 "Q" 1
0.908570282571881 0.193138933596679 "Q" 1
-1.63901925483583 2.03902113080966 "Q" 1
4.27449584452082 0.883933741814806 "W" 1
-5.5487413082658 1.67872500158342 "F" 1
-3.60750658971253 1.96849299408287 "F" 1
-0.371187667894383 -0.17876624429027 "Q" 1
5.59732363594364 0.905686282809805 "W" 1
-0.891370895049057 -3.17655734409208 "G" 1
4.41507520889163 0.607347907307298 "W" 1
0.157830060689739 0.908872734996379 "Q" 1
-2.46096630024369 2.84194511466967 "F" 1
-1.20499105242663 -2.62632000082524 "G" 1
-3.04322064285493 2.17106366303929 "F" 1
4.5647063647285 -0.319880378257771 "W" 1
-2.11375226295701 -2.97507834492639 "G" 1
-3.21504192353322 3.43995993836867 "F" 2
2.66974547747937 -1.7115807816031 "Q" 2
4.09799462834401 2.77622512421133 "W" 2
-3.29401133960494 -2.16712425214695 "G" 2
2.57176823644264 2.54153544034288 "W" 2
3.93298838287384 3.06392364461275 "W" 2
1.58350568015115 -2.11025368192268 "Q" 2
3.45556379961907 2.07727733554508 "W" 2
-4.59570991290347 2.63566251319748 "F" 2
-3.27535836360755 0.441282770353386 "F" 2
-3.09697166034324 1.9521300317886 "F" 2
-2.63178102601898 2.34811267981602 "F" 2
-4.15915302608483 -3.30150105171659 "G" 2
3.71405670035367 1.95665342307994 "W" 2
1.21587256426684 -3.18724059003793 "Q" 2
-4.057339701847 4.68877885122618 "F" 2
2.9915956387762 2.37137503540889 "W" 2
3.95121520208543 2.45215355648104 "W" 2
3.16858694531479 -1.84222955506765 "Q" 2
3.21849654755379 -1.8916861146915 "Q" 2
3.88206310665288 -3.23522355998803 "Q" 2
-2.00946593351769 -3.18523966977127 "G" 2
-3.08595844940395 2.50215679521448 "F" 2
-2.68937119954973 2.87365975471815 "F" 2
3.43402371537527 -3.22952881383524 "Q" 2
-2.0291063319859 -3.49157483069357 "G" 2
4.1998054087244 -1.95577464897106 "Q" 2
3.70149250490136 -3.23042024295559 "Q" 2
-3.43333717907784 -3.09374970840525 "G" 2
