"LD1" "LD2" "grp" ".sample"
1.09174595302316 0.145831350814407 "Q" 1
3.02537448335462 -0.62353854187869 "Q" 1
3.4650898692315 1.97701691527428 "W" 1
-3.2052077072303 1.84280795096813 "F" 1
4.36572657224875 -0.198982447043875 "W" 1
3.98409586410452 1.99910999546201 "W" 1
-3.70902921198038 0.085382791713206 "F" 1
3.64741454644018 1.48752726056711 "W" 1
-0.082312185852318 -4.30641423239254 "G" 1
-1.27810432102547 -0.248122293662663 "Q" 1
2.87457728572983 2.27916442184137 "W" 1
1.66291585826223 -0.740598782552056 "Q" 1
-3.45379106379555 0.59635435094026 "F" 1
3.15712312636066 1.5263558939466 "W" 1
-0.0268030631361723 -1.72153553151982 "Q" 1
1.36143494496037 0.364439042275469 "Q" 1
3.1626042708017 0.875974837139717 "W" 1
0.211525612464691 -3.47951585972661 "G" 1
1.01586180644967 -0.474970431457985 "Q" 1
-4.21116153194645 2.28688016316526 "F" 1
1.54357102861696 0.289501815883995 "Q" 1
0.0814586484632303 1.70600283449378 "Q" 1
3.90246253263044 1.87654281527775 "W" 1
-3.83504476430849 2.63237781882497 "F" 1
-0.707227129131285 -2.37912739743334 "G" 1
-2.6581281107339 1.34898854350221 "F" 1
-0.347691257466109 -1.25908193745206 "G" 1
-4.86840658515712 2.01242857197991 "F" 1
3.61606657795198 2.77503517456149 "W" 1
1.34615954963652 -0.644226560479754 "Q" 1
-4.25149702823221 2.14485481699482 "F" 1
-2.6376747911227 3.13059073995824 "F" 1
-3.47816580119231 -3.33853508990781 "G" 1
-0.886720557883615 0.802760087407563 "F" 1
3.95903004341579 0.189432171120917 "W" 1
-4.44551881880855 0.0458482060462144 "F" 1
3.29723398567691 2.32134553638671 "W" 1
-0.0888055312741066 -5.09971997902202 "G" 1
3.04819094032778 0.533502060924143 "W" 1
1.67217256657936 -2.13325649580488 "G" 1
-4.01889631214336 0.857710730989955 "F" 1
1.61023093837063 0.302563109162286 "Q" 1
1.24051998100303 -1.22497443432754 "Q" 1
-0.195755688754859 -3.54910383956518 "G" 1
-4.63237563763664 -0.0196232933443828 "F" 1
-0.587908137780718 -2.75431838327075 "G" 1
1.05628362117225 -1.88872866146779 "G" 1
-0.511212642327086 -2.63928345199056 "G" 1
-4.2317931668758 1.74997072061292 "F" 1
-1.04963956148132 -1.46264308393537 "G" 1
0.96815178772424 4.4994188983511 "F" 2
-0.794041872059508 4.32872338029057 "F" 2
-1.20006986289116 4.32249863787316 "F" 2
-0.6155978846221 4.37422726314362 "F" 2
-1.61962327368678 4.48940600853544 "F" 2
-1.79491999370059 3.83875181392286 "F" 2
-1.31971548709782 1.9429952039265 "F" 2
-1.82715970565878 2.93447316528649 "F" 2
-1.08482745333787 4.25604205147045 "F" 2
1.24550607947281 5.48180369829806 "F" 2
-0.820573511854168 4.53291561429076 "F" 2
-1.18918957419895 3.87445142551258 "F" 2
-2.41518550772325 1.73639213518735 "F" 2
-1.05793049812408 2.62634677056823 "F" 2
-2.52561769917437 -3.80038430092904 "G" 2
-4.51060054175674 -1.44165156501898 "G" 2
-3.81200238885268 -3.9360116510199 "G" 2
-5.57332385600765 -1.74859830802004 "G" 2
-2.95750321550663 -2.43185239297451 "G" 2
-4.38949380008698 -1.75720991751931 "G" 2
-3.56545555969497 -2.2122180240131 "G" 2
-4.19846550284072 -1.41196730532153 "G" 2
-5.11692840678894 -2.03073536620285 "G" 2
-3.94175391503607 -1.80054406310098 "G" 2
-4.74744207619558 -1.39727914287185 "G" 2
-4.43559583999505 -4.1598056516557 "G" 2
3.13839143989768 -1.36489950452686 "Q" 2
1.89620235080925 -0.461071475025823 "Q" 2
2.24057947282991 -2.30970867696218 "Q" 2
3.73526256296963 -2.57102807115243 "Q" 2
1.93455570709702 -3.19219436768895 "Q" 2
3.53771714787117 -2.39516543406272 "Q" 2
1.82545692814802 -3.03297333878573 "Q" 2
2.0328840799013 -2.78245420356465 "Q" 2
3.86387008345834 -3.35137377710697 "Q" 2
4.29296922791032 -4.30837685495504 "Q" 2
1.27279368904812 -2.92676014525351 "Q" 2
1.55979526967708 -2.44003974151432 "Q" 2
1.39019182698633 0.339245015259799 "W" 2
1.59460504749809 0.259235822071857 "W" 2
2.10277452594963 1.16716056022423 "W" 2
3.84618315649528 0.430754785627727 "W" 2
3.48549432687102 0.291770010240429 "W" 2
2.55859090408753 -0.600782811488245 "W" 2
